Start,End,Distance
5373,4330,81.99
5373,4332,79.08
5373,4339,34.22
5373,4361,28.68
5373,4374,73.09
5373,4377,
5373,4379,31.71
5373,4381,99.82
5373,4385,57.62
5373,4389,95.07
5373,4400,57.3
5373,4414,49.25
5373,4415,72.99
5373,4418,136.89
5373,4422,201.76
5373,4426,66.15
5373,4432,67.59
5373,4433,194.36
5373,4438,112.37
5373,4443,67.81
5373,4467,197.64
5373,4472,80.75
5373,4480,218.55
5373,4482,7.31
5373,4495,23.39
5373,4496,60.32
5373,4498,28.96
5373,4501,65.0
5373,4512,83.34
5373,4519,58.15
5373,4536,104.54
5373,4545,
5373,4550,84.03
5373,4568,28.84
5373,4601,88.07
5373,4603,158.04
5373,4617,79.57
5373,4622,86.54
5373,4624,
5373,4625,63.1
5373,4631,215.44
5373,4644,
5373,4652,79.29
5373,4681,188.85
5373,4686,61.24
5373,4696,9.99
5373,4716,58.52
5373,4717,69.74
5373,4721,66.5
5373,4732,52.49
5373,4740,89.48
5373,4759,63.92
5373,4765,56.65
5373,4769,54.99
5373,4771,71.6
5373,4772,156.72
5373,4805,128.95
5373,4806,129.74
5373,4809,75.91
5373,4817,62.83
5373,4832,75.23
5373,4850,92.13
5373,4852,103.53
5373,4853,69.93
5373,4863,78.59
5373,4878,182.25
5373,4888,54.88
5373,4889,71.56
5373,4910,71.09
5373,4915,64.92
5373,4919,22.45
5373,4925,120.85
5373,4931,66.15
5373,4942,71.4
5373,4946,71.27
5373,4953,114.28
5373,4963,68.21
5373,4964,41.95
5373,4968,6.64
5373,4969,99.19
5373,4970,69.44
5373,4996,139.78
5373,5005,23.31
5373,5033,85.87
5373,5039,82.53
5373,5049,114.28
5373,5050,61.57
5373,5051,42.35
5373,5054,121.0
5373,5067,43.58
5373,5076,77.91
5373,5086,210.85
5373,5087,73.83
5373,5095,187.73
5373,5096,90.11
5373,5105,83.05
5373,5106,47.27
5373,5111,110.18
5373,5118,147.6
5373,5120,45.81
5373,5125,23.75
5373,5137,102.71
5373,5140,40.15
5373,5143,49.84
5373,5155,79.74
5373,5162,39.87
5373,5164,62.15
5373,5174,23.12
5373,5181,35.58
5373,5189,131.56
5373,5200,80.47
5373,5201,162.28
5373,5205,85.46
5373,5207,93.7
5373,5212,49.79
5373,5213,187.52
5373,5215,41.38
5373,5226,141.83
5373,5229,58.57
5373,5231,
5373,5232,27.74
5373,5233,111.86
5373,5241,48.03
5373,5257,83.89
5373,5259,68.51
5373,5261,56.78
5373,5292,207.02
5373,5304,156.93
5373,5309,157.23
5373,5311,92.21
5373,5315,148.63
5373,5322,59.26
5373,5325,48.73
5373,5333,178.96
5373,5335,35.05
5373,5339,181.6
5373,5351,90.7
5373,5357,141.31
5373,5372,108.93
5373,5373,0.0
5373,5375,95.61
5373,5379,226.29
5373,5382,89.1
5373,5389,136.84
5373,5414,78.56
5373,5419,196.13
5373,5426,104.7
5373,5435,95.23
5373,5440,34.41
5373,5443,170.08
5373,5463,41.14
5373,5466,45.87
5373,5473,100.35
5373,5478,88.25
5373,5491,45.13
5373,5492,61.77
5373,5493,48.56
5373,5496,63.15
5373,5499,112.16
5373,5519,58.06
5373,5522,91.43
5373,5530,40.77
5373,5545,156.03
5373,5562,83.26
5373,5568,170.57
5373,5579,182.22
5373,5584,53.9
5373,5601,61.43
5373,5602,46.54
5373,5606,74.48
5373,5616,37.59
5373,5619,64.98
5373,5620,110.23
5373,5622,229.35
5373,5626,68.06
5373,5633,91.99
5373,5637,87.69
5373,5643,19.45
5373,5647,66.29
5373,5660,131.18
5373,5664,34.76
5373,5669,177.39
5373,5676,85.07
5373,5677,59.75
5373,5679,
5373,5685,58.73
5373,5686,70.16
5373,5690,39.76
5373,5694,231.3
5373,5699,70.95
5373,5700,75.57
5373,5721,18.55
5373,5722,164.5
5373,5723,74.66
5373,5729,71.18
5373,5738,87.3
5373,5739,50.79
5373,5741,57.37
5373,5747,187.9
5373,5754,51.47
5373,5763,58.28
5373,5764,42.97
5373,5768,90.1
5373,5769,80.4
5373,5771,89.2
5373,5782,148.25
5373,5789,34.9
5373,5793,96.66
5373,5795,91.3
5373,5801,59.25
5373,5804,45.08
5373,5805,
5373,5806,23.61
5373,5812,69.34
5373,5813,131.19
5373,5818,77.07
5373,5821,23.6
5373,5824,91.71
5373,5832,66.23
5373,5833,35.73
5373,5838,94.09
5373,5843,68.51
5373,5844,54.15
5373,5846,63.97
5373,5848,53.34
5373,5853,134.33
5373,5862,92.96
5373,5865,121.25
5373,5866,49.07
5373,5872,20.42
5373,5875,58.18
5373,5877,216.98
5373,5879,148.45
5373,5881,202.02
5373,5884,33.36
5373,5885,178.8
5373,5886,35.04
5373,5887,93.31
5373,5891,162.86
5373,5893,44.77
5373,5911,23.18
5373,5917,77.49
5375,1,129.77
5375,4000,119.98
5375,4001,101.44
5375,4002,116.09
5375,4006,170.68
5375,4008,114.88
5375,4010,105.02
5375,4011,214.08
5375,4012,101.25
5375,4014,93.01
5375,4015,116.91
5375,4016,144.96
5375,4018,155.56
5375,4021,103.73
5375,4027,112.97
5375,4032,184.73
5375,4033,122.98
5375,4034,103.3
5375,4035,218.04
5375,4045,138.99
5375,4048,40.39
5375,4059,207.35
5375,4064,
5375,4071,140.43
5375,4077,98.08
5375,4087,111.93
5375,4088,107.07
5375,4105,139.15
5375,4114,113.55
5375,4116,100.43
5375,4126,75.14
5375,4139,104.5
5375,4142,119.68
5375,4144,154.42
5375,4152,139.8
5375,4164,122.94
5375,4168,83.42
5375,4176,75.36
5375,4179,143.26
5375,4191,30.91
5375,4196,85.2
5375,4207,103.46
5375,4211,107.8
5375,4212,57.17
5375,4221,99.6
5375,4222,25.05
5375,4228,83.66
5375,4232,137.53
5375,4234,83.85
5375,4248,134.08
5375,4250,108.33
5375,4252,126.78
5375,4253,134.52
5375,4258,105.88
5375,4259,107.32
5375,4273,92.74
5375,4274,172.68
5375,4303,135.51
5375,4316,190.23
5375,4324,113.19
5375,4327,117.29
5375,4330,91.93
5375,4332,82.84
5375,4339,67.77
5375,4361,84.41
5375,4374,132.37
5375,4377,
5375,4379,68.47
5375,4381,26.14
5375,4385,39.04
5375,4389,76.31
5375,4400,116.58
5375,4414,62.93
5375,4415,134.52
5375,4418,181.45
5375,4422,231.4
5375,4426,103.49
5375,4432,129.12
5375,4433,224.01
5375,4438,142.01
5375,4443,127.09
5375,4467,227.29
5375,4472,103.36
5375,4480,243.91
5375,4482,98.8
5375,4495,85.76
5375,4496,61.6
5375,4498,71.1
5375,4501,122.67
5375,4512,141.02
5375,4519,43.49
5375,4536,36.01
5375,4545,
5375,4550,87.94
5375,4568,72.33
5375,4601,95.99
5375,4603,95.17
5375,4617,124.61
5375,4622,98.61
5375,4624,
5375,4625,38.39
5375,4631,245.08
5375,4644,
5375,4652,33.04
5375,4681,218.49
5375,4686,39.32
5375,4696,110.08
5375,4716,106.48
5375,4717,44.42
5375,4721,128.03
5375,4732,114.02
5375,4740,97.39
5375,4759,125.45
5375,4765,42.27
5375,4769,46.42
5375,4771,167.38
5375,4772,186.36
5375,4805,173.17
5375,4806,159.39
5375,4809,116.44
5375,4817,33.28
5375,4832,130.03
5375,4850,78.61
5375,4852,126.68
5375,4853,70.11
5375,4863,124.59
5375,4878,211.89
5375,4888,60.19
5375,4889,28.78
5375,4910,128.77
5375,4915,78.6
5375,4919,91.77
5375,4925,150.5
5375,4931,123.83
5375,4942,69.99
5375,4946,136.65
5375,4953,143.92
5375,4963,81.89
5375,4964,137.73
5375,4968,108.32
5375,4969,158.47
5375,4970,72.16
5375,4996,76.92
5375,5005,119.09
5375,5033,12.66
5375,5039,126.75
5375,5049,129.71
5375,5050,120.85
5375,5051,67.58
5375,5054,93.5
5375,5067,102.72
5375,5076,122.94
5375,5086,240.5
5375,5087,101.64
5375,5095,217.38
5375,5096,13.45
5375,5105,108.33
5375,5106,64.82
5375,5111,44.51
5375,5118,196.59
5375,5120,110.76
5375,5125,95.78
5375,5137,165.02
5375,5140,99.29
5375,5143,55.08
5375,5155,67.02
5375,5162,102.38
5375,5164,75.84
5375,5174,103.33
5375,5181,106.33
5375,5189,68.69
5375,5200,129.84
5375,5201,221.56
5375,5205,143.13
5375,5207,123.34
5375,5212,120.54
5375,5213,217.16
5375,5215,102.91
5375,5226,201.11
5375,5229,77.51
5375,5231,
5375,5232,95.42
5375,5233,141.5
5375,5241,64.26
5375,5257,23.66
5375,5259,115.62
5375,5261,127.53
5375,5292,236.66
5375,5304,201.14
5375,5309,216.51
5375,5311,115.36
5375,5315,178.28
5375,5322,64.27
5375,5325,110.26
5375,5333,208.6
5375,5335,96.57
5375,5339,118.73
5375,5351,8.66
5375,5357,170.95
5375,5372,132.08
5375,5373,101.5
5375,5375,0.0
5375,5379,255.93
5375,5382,104.25
5375,5389,166.48
5375,5414,123.59
5375,5419,225.78
5375,5426,103.18
5375,5435,76.46
5375,5440,96.91
5375,5443,199.72
5375,5463,95.42
5375,5466,65.66
5375,5473,123.5
5375,5478,100.33
5375,5491,104.26
5375,5492,119.44
5375,5493,107.7
5375,5496,49.72
5375,5499,117.96
5375,5519,101.56
5375,5522,106.58
5375,5530,102.3
5375,5545,187.9
5375,5562,55.96
5375,5568,200.22
5375,5579,136.02
5375,5584,45.33
5375,5601,122.96
5375,5602,97.22
5375,5606,77.63
5375,5616,73.68
5375,5619,87.6
5375,5620,139.88
5375,5622,258.99
5375,5626,34.76
5375,5633,20.29
5375,5637,146.98
5375,5643,115.23
5375,5647,125.57
5375,5660,168.51
5375,5664,93.96
5375,5669,113.22
5375,5676,143.29
5375,5677,155.53
5375,5679,
5375,5685,105.88
5375,5686,131.69
5375,5690,110.43
5375,5694,272.27
5375,5699,67.01
5375,5700,134.85
5375,5721,89.4
5375,5722,194.14
5375,5723,136.19
5375,5729,130.46
5375,5738,68.54
5375,5739,121.54
5375,5741,102.74
5375,5747,125.03
5375,5754,85.08
5375,5763,38.61
5375,5764,77.95
5375,5768,19.63
5375,5769,112.11
5375,5771,104.35
5375,5782,85.38
5375,5789,105.65
5375,5793,83.14
5375,5795,22.76
5375,5801,36.67
5375,5804,107.83
5375,5805,
5375,5806,77.34
5375,5812,128.62
5375,5813,175.42
5375,5818,105.07
5375,5821,82.0
5375,5824,151.0
5375,5832,127.76
5375,5833,98.23
5375,5838,137.83
5375,5843,74.99
5375,5844,55.35
5375,5846,114.89
5375,5848,114.87
5375,5853,163.97
5375,5862,108.13
5375,5865,60.22
5375,5866,128.4
5375,5872,96.65
5375,5875,39.36
5375,5877,246.63
5375,5879,178.09
5375,5881,231.67
5375,5884,71.9
5375,5885,208.44
5375,5886,97.65
5375,5887,128.77
5375,5891,207.41
5375,5893,104.05
5375,5911,84.78
5375,5917,57.82
5379,1,145.79
5379,4000,149.17
5379,4001,163.03
5379,4002,145.62
5379,4006,263.42
5379,4008,170.58
5379,4010,181.65
5379,4011,59.23
5379,4012,257.91
5379,4014,208.5
5379,4015,178.13
5379,4016,123.39
5379,4018,252.5
5379,4021,218.14
5379,4027,165.51
5379,4032,124.3
5379,4033,172.16
5379,4034,192.93
5379,4035,96.23
5379,4045,177.41
5379,4048,231.66
5379,4059,85.8
5379,4064,
5379,4071,161.5
5379,4077,199.09
5379,4087,149.94
5379,4088,249.29
5379,4105,136.61
5379,4114,255.76
5379,4116,198.62
5379,4126,217.14
5379,4139,293.05
5379,4142,216.63
5379,4144,138.77
5379,4152,146.89
5379,4164,149.57
5379,4168,225.2
5379,4176,245.63
5379,4179,119.69
5379,4191,249.53
5379,4196,180.32
5379,4207,204.48
5379,4211,199.05
5379,4212,206.5
5379,4221,200.62
5379,4222,235.61
5379,4228,209.56
5379,4232,150.53
5379,4234,240.68
5379,4248,283.7
5379,4250,282.98
5379,4252,139.73
5379,4253,152.67
5379,4258,191.48
5379,4259,192.79
5379,4273,171.83
5379,4274,170.88
5379,4303,175.62
5379,4316,147.98
5379,4324,258.64
5379,4327,177.05
5379,4330,280.47
5379,4332,181.09
5379,4339,209.77
5379,4361,218.14
5379,4374,179.54
5379,4377,
5379,4379,210.47
5379,4381,261.18
5379,4385,232.85
5379,4389,199.42
5379,4400,181.19
5379,4414,202.4
5379,4415,156.58
5379,4418,129.32
5379,4422,135.69
5379,4426,170.67
5379,4432,166.26
5379,4433,128.29
5379,4438,131.43
5379,4443,174.41
5379,4467,46.6
5379,4472,283.88
5379,4480,34.3
5379,4482,233.87
5379,4495,219.5
5379,4496,200.16
5379,4498,221.83
5379,4501,268.12
5379,4512,286.46
5379,4519,213.3
5379,4536,271.04
5379,4545,
5379,4550,175.06
5379,4568,220.54
5379,4601,167.73
5379,4603,199.39
5379,4617,142.06
5379,4622,287.16
5379,4624,
5379,4625,224.46
5379,4631,23.59
5379,4644,
5379,4652,235.05
5379,4681,47.62
5379,4686,241.07
5379,4696,235.03
5379,4716,176.65
5379,4717,244.76
5379,4721,162.77
5379,4732,168.64
5379,4740,169.14
5379,4759,164.13
5379,4765,220.98
5379,4769,219.32
5379,4771,258.78
5379,4772,100.66
5379,4805,128.86
5379,4806,150.46
5379,4809,279.03
5379,4817,229.69
5379,4832,146.05
5379,4850,267.15
5379,4852,179.22
5379,4853,194.44
5379,4863,140.61
5379,4878,56.22
5379,4888,221.39
5379,4889,232.91
5379,4910,274.21
5379,4915,185.71
5379,4919,225.37
5379,4925,114.35
5379,4931,269.27
5379,4942,245.21
5379,4946,171.91
5379,4953,135.27
5379,4963,183.12
5379,4964,235.01
5379,4968,213.48
5379,4969,182.23
5379,4970,260.71
5379,4996,233.75
5379,5005,212.62
5379,5033,247.23
5379,5039,141.79
5379,5049,318.26
5379,5050,174.7
5379,5051,231.64
5379,5054,296.02
5379,5067,188.03
5379,5076,149.57
5379,5086,19.63
5379,5087,163.59
5379,5095,49.3
5379,5096,251.47
5379,5105,286.17
5379,5106,207.19
5379,5111,217.53
5379,5118,143.38
5379,5120,258.78
5379,5125,201.23
5379,5137,154.48
5379,5140,198.01
5379,5143,216.67
5379,5155,255.57
5379,5162,195.04
5379,5164,188.1
5379,5174,239.9
5379,5181,248.54
5379,5189,218.87
5379,5200,152.65
5379,5201,116.84
5379,5205,288.58
5379,5207,139.33
5379,5212,262.76
5379,5213,92.81
5379,5215,186.82
5379,5226,138.38
5379,5229,261.69
5379,5231,
5379,5232,207.79
5379,5233,128.51
5379,5241,206.09
5379,5257,245.25
5379,5259,159.59
5379,5261,254.06
5379,5292,56.15
5379,5304,120.93
5379,5309,117.82
5379,5311,167.9
5379,5315,132.17
5379,5322,199.71
5379,5325,179.76
5379,5333,81.84
5379,5335,187.84
5379,5339,178.92
5379,5351,252.06
5379,5357,94.85
5379,5372,155.15
5379,5373,233.48
5379,5375,256.97
5379,5379,0.0
5379,5382,292.8
5379,5389,96.78
5379,5414,143.02
5379,5419,46.12
5379,5426,180.39
5379,5435,201.25
5379,5440,203.09
5379,5443,88.09
5379,5463,195.95
5379,5466,213.73
5379,5473,176.04
5379,5478,288.87
5379,5491,193.89
5379,5492,264.89
5379,5493,184.69
5379,5496,238.17
5379,5499,306.51
5379,5519,181.92
5379,5522,295.12
5379,5530,188.76
5379,5545,98.67
5379,5562,258.28
5379,5568,126.62
5379,5579,156.33
5379,5584,218.23
5379,5601,158.0
5379,5602,191.13
5379,5606,266.18
5379,5616,218.78
5379,5619,268.1
5379,5620,137.65
5379,5622,163.28
5379,5626,229.41
5379,5633,255.32
5379,5637,218.12
5379,5643,219.55
5379,5647,210.95
5379,5660,140.1
5379,5664,200.9
5379,5669,198.11
5379,5676,159.78
5379,5677,252.47
5379,5679,
5379,5685,176.85
5379,5686,154.48
5379,5690,252.73
5379,5694,24.76
5379,5699,255.55
5379,5700,179.62
5379,5721,207.13
5379,5722,67.9
5379,5723,157.32
5379,5729,202.0
5379,5738,190.91
5379,5739,263.75
5379,5741,170.59
5379,5747,196.7
5379,5754,198.39
5379,5763,233.52
5379,5764,199.62
5379,5768,254.67
5379,5769,283.52
5379,5771,292.9
5379,5782,242.22
5379,5789,247.86
5379,5793,271.68
5379,5795,257.8
5379,5801,238.68
5379,5804,198.09
5379,5805,
5379,5806,220.24
5379,5812,171.59
5379,5813,140.43
5379,5818,280.19
5379,5821,227.45
5379,5824,194.97
5379,5832,162.8
5379,5833,198.56
5379,5838,135.28
5379,5843,187.78
5379,5844,216.94
5379,5846,168.87
5379,5848,174.66
5379,5853,104.31
5379,5862,296.68
5379,5865,196.94
5379,5866,213.79
5379,5872,206.13
5379,5875,229.06
5379,5877,16.66
5379,5879,95.17
5379,5881,66.62
5379,5884,203.23
5379,5885,53.3
5379,5886,199.0
5379,5887,135.22
5379,5891,95.72
5379,5893,194.73
5379,5911,218.52
5379,5917,252.51
5382,1,166.6
5382,4000,159.66
5382,4001,138.27
5382,4002,152.92
5382,4006,158.47
5382,4008,138.07
5382,4010,128.2
5382,4011,250.91
5382,4012,179.92
5382,4014,107.46
5382,4015,141.34
5382,4016,181.78
5382,4018,143.35
5382,4021,101.12
5382,4027,149.8
5382,4032,221.55
5382,4033,147.27
5382,4034,127.73
5382,4035,264.37
5382,4045,163.27
5382,4048,74.75
5382,4059,244.18
5382,4064,
5382,4071,163.62
5382,4077,118.89
5382,4087,148.75
5382,4088,73.94
5382,4105,175.98
5382,4114,75.37
5382,4116,121.58
5382,4126,84.55
5382,4139,8.31
5382,4142,107.47
5382,4144,191.25
5382,4152,162.98
5382,4164,162.62
5382,4168,162.09
5382,4176,60.99
5382,4179,180.09
5382,4191,80.11
5382,4196,116.43
5382,4207,124.27
5382,4211,128.61
5382,4212,94.36
5382,4221,120.41
5382,4222,81.64
5382,4228,100.03
5382,4232,160.71
5382,4234,162.51
5382,4248,36.98
5382,4250,18.26
5382,4252,166.46
5382,4253,171.35
5382,4258,126.95
5382,4259,128.38
5382,4273,129.56
5382,4274,196.96
5382,4303,159.79
5382,4316,214.52
5382,4324,46.6
5382,4327,141.72
5382,4330,14.69
5382,4332,119.66
5382,4339,95.12
5382,4361,87.33
5382,4374,156.66
5382,4377,
5382,4379,88.18
5382,4381,103.32
5382,4385,75.94
5382,4389,113.13
5382,4400,140.87
5382,4414,94.16
5382,4415,157.7
5382,4418,218.27
5382,4422,268.23
5382,4426,140.0
5382,4432,152.31
5382,4433,260.83
5382,4438,178.84
5382,4443,151.37
5382,4467,264.11
5382,4472,21.96
5382,4480,280.74
5382,4482,86.59
5382,4495,86.04
5382,4496,98.79
5382,4498,86.07
5382,4501,43.34
5382,4512,45.81
5382,4519,92.59
5382,4536,96.68
5382,4545,
5382,4550,124.77
5382,4568,85.94
5382,4601,132.82
5382,4603,173.84
5382,4617,164.29
5382,4622,12.21
5382,4624,
5382,4625,87.48
5382,4631,281.91
5382,4644,
5382,4652,78.19
5382,4681,255.32
5382,4686,68.3
5382,4696,97.87
5382,4716,142.09
5382,4717,68.65
5382,4721,151.22
5382,4732,137.2
5382,4740,134.22
5382,4759,148.64
5382,4765,91.36
5382,4769,83.61
5382,4771,155.17
5382,4772,223.19
5382,4805,210.0
5382,4806,196.21
5382,4809,35.04
5382,4817,78.43
5382,4832,159.94
5382,4850,29.35
5382,4852,163.5
5382,4853,106.93
5382,4863,161.42
5382,4878,248.72
5382,4888,87.3
5382,4889,78.39
5382,4910,47.43
5382,4915,109.83
5382,4919,79.55
5382,4925,187.32
5382,4931,76.36
5382,4942,53.21
5382,4946,154.84
5382,4953,180.75
5382,4963,113.12
5382,4964,125.52
5382,4968,96.11
5382,4969,182.75
5382,4970,53.96
5382,4996,155.59
5382,5005,106.87
5382,5033,93.26
5382,5039,163.58
5382,5049,28.52
5382,5050,145.13
5382,5051,84.57
5382,5054,105.22
5382,5067,127.15
5382,5076,162.62
5382,5086,277.32
5382,5087,138.47
5382,5095,254.2
5382,5096,94.02
5382,5105,26.93
5382,5106,92.18
5382,5111,125.99
5382,5118,231.17
5382,5120,63.29
5382,5125,112.98
5382,5137,186.27
5382,5140,123.72
5382,5143,90.18
5382,5155,47.43
5382,5162,123.44
5382,5164,107.06
5382,5174,81.99
5382,5181,69.37
5382,5189,147.36
5382,5200,166.66
5382,5201,245.85
5382,5205,41.05
5382,5207,160.17
5382,5212,74.29
5382,5213,253.99
5382,5215,126.09
5382,5226,225.4
5382,5229,51.84
5382,5231,
5382,5232,111.93
5382,5233,178.33
5382,5241,92.94
5382,5257,91.28
5382,5259,153.23
5382,5261,88.91
5382,5292,273.49
5382,5304,240.49
5382,5309,240.79
5382,5311,152.18
5382,5315,215.1
5382,5322,101.46
5382,5325,133.45
5382,5333,245.43
5382,5335,129.52
5382,5339,197.4
5382,5351,98.09
5382,5357,207.78
5382,5372,168.91
5382,5373,89.29
5382,5375,104.22
5382,5379,292.76
5382,5382,0.0
5382,5389,203.31
5382,5414,163.28
5382,5419,262.6
5382,5426,181.85
5382,5435,113.29
5382,5440,117.98
5382,5443,236.55
5382,5463,126.64
5382,5466,92.77
5382,5473,160.33
5382,5478,10.96
5382,5491,128.69
5382,5492,42.84
5382,5493,132.13
5382,5496,59.78
5382,5499,25.9
5382,5519,142.77
5382,5522,2.91
5382,5530,125.49
5382,5545,224.73
5382,5562,67.47
5382,5568,237.04
5382,5579,248.68
5382,5584,82.52
5382,5601,146.14
5382,5602,130.1
5382,5606,33.92
5382,5616,82.5
5382,5619,36.58
5382,5620,176.7
5382,5622,295.82
5382,5626,83.86
5382,5633,90.89
5382,5637,171.26
5382,5643,103.02
5382,5647,149.85
5382,5660,205.34
5382,5664,118.33
5382,5669,191.89
5382,5676,168.63
5382,5677,143.32
5382,5679,
5382,5685,142.3
5382,5686,154.88
5382,5690,62.96
5382,5694,309.1
5382,5699,47.42
5382,5700,159.14
5382,5721,110.08
5382,5722,230.97
5382,5723,165.6
5382,5729,154.75
5382,5738,105.36
5382,5739,82.92
5382,5741,142.09
5382,5747,203.7
5382,5754,116.31
5382,5763,71.58
5382,5764,113.5
5382,5768,89.01
5382,5769,30.71
5382,5771,3.01
5382,5782,164.05
5382,5789,70.36
5382,5793,33.88
5382,5795,90.2
5382,5801,70.01
5382,5804,128.64
5382,5805,
5382,5806,86.56
5382,5812,152.91
5382,5813,212.24
5382,5818,23.67
5382,5821,71.38
5382,5824,175.28
5382,5832,150.94
5382,5833,119.3
5382,5838,174.66
5382,5843,111.81
5382,5844,86.27
5382,5846,147.54
5382,5848,138.05
5382,5853,200.8
5382,5862,4.03
5382,5865,136.61
5382,5866,132.64
5382,5872,109.68
5382,5875,76.51
5382,5877,283.45
5382,5879,214.92
5382,5881,268.49
5382,5884,103.35
5382,5885,245.27
5382,5886,118.6
5382,5887,165.59
5382,5891,244.24
5382,5893,128.33
5382,5911,85.9
5382,5917,61.7
5389,1,52.14
5389,4000,55.52
5389,4001,69.38
5389,4002,51.97
5389,4006,169.78
5389,4008,76.93
5389,4010,88.0
5389,4011,54.9
5389,4012,164.26
5389,4014,114.85
5389,4015,84.48
5389,4016,19.49
5389,4018,158.85
5389,4021,124.49
5389,4027,71.86
5389,4032,36.33
5389,4033,78.51
5389,4034,99.28
5389,4035,124.65
5389,4045,96.23
5389,4048,138.02
5389,4059,77.57
5389,4064,
5389,4071,67.85
5389,4077,105.44
5389,4087,56.29
5389,4088,155.64
5389,4105,42.96
5389,4114,162.11
5389,4116,104.97
5389,4126,123.49
5389,4139,199.4
5389,4142,122.98
5389,4144,28.61
5389,4152,53.24
5389,4164,55.92
5389,4168,131.55
5389,4176,151.98
5389,4179,22.17
5389,4191,155.88
5389,4196,86.67
5389,4207,110.83
5389,4211,105.4
5389,4212,112.85
5389,4221,106.97
5389,4222,141.96
5389,4228,115.92
5389,4232,56.88
5389,4234,147.03
5389,4248,190.05
5389,4250,189.33
5389,4252,46.08
5389,4253,59.02
5389,4258,97.83
5389,4259,99.14
5389,4273,78.18
5389,4274,150.56
5389,4303,81.98
5389,4316,117.68
5389,4324,164.99
5389,4327,83.4
5389,4330,186.82
5389,4332,87.44
5389,4339,116.12
5389,4361,124.49
5389,4374,82.06
5389,4377,
5389,4379,116.82
5389,4381,167.53
5389,4385,139.2
5389,4389,105.77
5389,4400,87.54
5389,4414,108.75
5389,4415,62.93
5389,4418,85.57
5389,4422,127.47
5389,4426,77.02
5389,4432,72.61
5389,4433,120.07
5389,4438,30.3
5389,4443,80.76
5389,4467,68.11
5389,4472,190.23
5389,4480,84.73
5389,4482,140.22
5389,4495,125.85
5389,4496,106.51
5389,4498,128.18
5389,4501,174.47
5389,4512,192.81
5389,4519,119.65
5389,4536,177.39
5389,4545,
5389,4550,81.41
5389,4568,126.89
5389,4601,74.08
5389,4603,105.74
5389,4617,48.41
5389,4622,193.51
5389,4624,
5389,4625,130.81
5389,4631,85.9
5389,4644,
5389,4652,141.4
5389,4681,59.31
5389,4686,147.42
5389,4696,141.38
5389,4716,83.0
5389,4717,151.11
5389,4721,69.12
5389,4732,74.99
5389,4740,75.49
5389,4759,70.48
5389,4765,127.33
5389,4769,125.67
5389,4771,165.13
5389,4772,41.57
5389,4805,77.3
5389,4806,56.81
5389,4809,185.38
5389,4817,136.04
5389,4832,52.4
5389,4850,173.5
5389,4852,85.57
5389,4853,100.79
5389,4863,46.96
5389,4878,52.71
5389,4888,127.74
5389,4889,139.26
5389,4910,180.56
5389,4915,92.06
5389,4919,131.72
5389,4925,20.4
5389,4931,175.62
5389,4942,151.56
5389,4946,78.26
5389,4953,41.63
5389,4963,89.47
5389,4964,141.36
5389,4968,119.83
5389,4969,136.35
5389,4970,167.06
5389,4996,140.1
5389,5005,118.97
5389,5033,153.58
5389,5039,48.14
5389,5049,224.61
5389,5050,81.05
5389,5051,137.99
5389,5054,202.37
5389,5067,94.38
5389,5076,55.92
5389,5086,81.32
5389,5087,69.94
5389,5095,58.2
5389,5096,157.82
5389,5105,192.52
5389,5106,113.54
5389,5111,123.88
5389,5118,100.71
5389,5120,165.13
5389,5125,107.58
5389,5137,95.03
5389,5140,104.36
5389,5143,123.02
5389,5155,161.92
5389,5162,101.39
5389,5164,94.45
5389,5174,146.25
5389,5181,154.89
5389,5189,125.22
5389,5200,59.0
5389,5201,124.51
5389,5205,194.93
5389,5207,45.68
5389,5212,169.11
5389,5213,84.59
5389,5215,93.17
5389,5226,104.7
5389,5229,168.04
5389,5231,
5389,5232,114.14
5389,5233,30.52
5389,5241,112.44
5389,5257,151.6
5389,5259,65.94
5389,5261,160.41
5389,5292,74.07
5389,5304,105.26
5389,5309,124.31
5389,5311,74.25
5389,5315,52.46
5389,5322,106.06
5389,5325,86.11
5389,5333,73.62
